price,area,level,market,building,num_of_rooms,city,district,price_per_m2
670000.0,53.0,2,Pierwotny,Apartamentowiec,3 pokoje,Warszawa, Białołęka,12642.0
1050000.0,50.0,5,Wtórny,Blok,2 pokoje,Warszawa, Wola,21000.0
1389000.0,50.2,1,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Ochota,27669.0
1099000.0,39.5,7,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Ochota,27823.0
699000.0,38.5,1,Wtórny,Kamienica,2 pokoje,Warszawa, Bielany,18156.0
1610000.0,64.6,7,Wtórny,Kamienica,2 pokoje,Warszawa, Śródmieście,24923.0
1250000.0,55.0,4,Wtórny,Blok,3 pokoje,Warszawa, Śródmieście,22727.0
680000.0,31.7,4,Wtórny,Blok,1 pokój,Warszawa, Wola,21451.0
859000.0,28.0,>10,Wtórny,Blok,2 pokoje,Warszawa, Śródmieście,30679.0
713000.0,53.2,1,Wtórny,Blok,3 pokoje,Warszawa, Targówek,13402.0
829000.0,44.0,5,Wtórny,Kamienica,2 pokoje,Warszawa, Ochota,18841.0
549999.0,39.0,5,Pierwotny,Blok,2 pokoje,Warszawa, Ursus,14103.0
723940.0,52.0,2,Pierwotny,Apartamentowiec,2 pokoje,Warszawa, Wilanów,13922.0
599000.0,32.45,3,Pierwotny,Apartamentowiec,2 pokoje,Warszawa, Białołęka,18459.0
1429000.0,51.66,7,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Ochota,27662.0
1270000.0,58.0,4,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Ursynów,21897.0
929000.0,38.16,2,Wtórny,Kamienica,2 pokoje,Warszawa, Śródmieście,24345.0
399000.0,18.67,1,Pierwotny,Apartamentowiec,1 pokój,Warszawa, Włochy,21371.0
910000.0,50.0,8,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Śródmieście,18200.0
660000.0,38.0,3,Wtórny,Kamienica,1 pokój,Warszawa, Mokotów,17368.0
565000.0,31.2,3,Wtórny,Blok,1 pokój,Warszawa, Mokotów,18109.0
549000.0,30.5,1,Wtórny,Blok,1 pokój,Warszawa, Praga-Południe,18000.0
622167.0,39.0,3,Wtórny,Blok,2 pokoje,Warszawa, Białołęka,15953.0
1350000.0,73.0,0,Wtórny,Apartamentowiec,3 pokoje,Warszawa, Wilanów,18493.0
830000.0,39.6,0,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Śródmieście,20960.0
750000.0,46.48,0,Wtórny,Blok,3 pokoje,Warszawa, Ochota,16136.0
975000.0,61.17,2,Wtórny,Blok,3 pokoje,Warszawa, Białołęka,15939.0
892000.0,60.0,0,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Bemowo,14867.0
890000.0,45.0,7,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Ochota,19778.0
659000.0,33.99,4,Wtórny,Blok,2 pokoje,Warszawa, Praga-Północ,19388.0
675000.0,35.0,1,Wtórny,Blok,1 pokój,Warszawa, Ochota,19286.0
850000.0,38.42,3,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Praga-Południe,22124.0
710696.0,71.91,2,Pierwotny,Apartamentowiec,2 pokoje,Warszawa, Wilanów,9883.0
880000.0,51.0,1,Wtórny,Blok,2 pokoje,Warszawa, Praga-Południe,17255.0
830000.0,51.4,3,Wtórny,Blok,3 pokoje,Warszawa, Targówek,16148.0
515000.0,39.0,0,Wtórny,Blok,2 pokoje,Warszawa, Praga-Południe,13205.0
1060000.0,69.1,1,Wtórny,Blok,3 pokoje,Warszawa, Ursynów,15340.0
555000.0,28.0,3,Wtórny,Kamienica,2 pokoje,Warszawa, Praga-Północ,19821.0
877000.0,43.9,0,Wtórny,Blok,2 pokoje,Warszawa, Bemowo,19977.0
1229000.0,120.0,1,Wtórny,Pozostałe,4 i więcej,Warszawa, Wawer,10242.0
790000.0,47.34,2,Wtórny,Blok,3 pokoje,Warszawa, Ochota,16688.0
729000.0,47.0,8,Wtórny,Blok,3 pokoje,Warszawa, Mokotów,15511.0
950000.0,36.0,>10,Pierwotny,Apartamentowiec,2 pokoje,Warszawa, Wola,26389.0
1180000.0,53.0,2,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Mokotów,22264.0
760000.0,50.0,1,Wtórny,Blok,3 pokoje,Warszawa, Ursus,15200.0
800000.0,47.0,3,Wtórny,Blok,2 pokoje,Warszawa, Włochy,17021.0
648000.0,37.0,1,Wtórny,Blok,2 pokoje,Warszawa, Wola,17514.0
860000.0,65.5,2,Wtórny,Blok,3 pokoje,Warszawa, Białołęka,13130.0
595000.0,38.07,6,Pierwotny,Blok,2 pokoje,Warszawa, Ursus,15629.0
450000.0,26.0,2,Wtórny,Blok,1 pokój,Warszawa, Bielany,17308.0
460750.0,18.43,0,Wtórny,Blok,1 pokój,Warszawa, Mokotów,25000.0
890000.0,62.5,5,Wtórny,Blok,3 pokoje,Warszawa, Praga-Południe,14240.0
450000.0,26.15,>10,Wtórny,Blok,1 pokój,Warszawa, Bemowo,17208.0
640000.0,27.0,2,Wtórny,Blok,1 pokój,Warszawa, Śródmieście,23704.0
720000.0,53.1,3,Wtórny,Blok,3 pokoje,Warszawa, Mokotów,13559.0
770000.0,46.8,0,Wtórny,Blok,2 pokoje,Warszawa, Bemowo,16453.0
990000.0,53.0,1,Wtórny,Kamienica,3 pokoje,Warszawa, Wola,18679.0
625000.0,29.01,2,Wtórny,Apartamentowiec,2 pokoje,Warszawa, Włochy,21544.0
559999.0,20.0,1,Wtórny,Kamienica,1 pokój,Warszawa, Śródmieście,28000.0
1160000.0,70.0,0,Wtórny,Blok,3 pokoje,Warszawa, Bielany,16571.0
1230000.0,52.0,2,Wtórny,Kamienica,2 pokoje,Warszawa, Mokotów,23654.0
950000.0,63.0,0,Wtórny,Blok,3 pokoje,Warszawa, Targówek,15079.0
1330000.0,60.0,1,Wtórny,Blok,3 pokoje,Warszawa, Włochy,22167.0
850000.0,47.0,3,Wtórny,Blok,4 i więcej,Warszawa, Targówek,18085.0
1100000.0,59.0,4,Wtórny,Blok,3 pokoje,Warszawa, Ursus,18644.0
1743000.0,75.0,2,Pierwotny,Apartamentowiec,2 pokoje,Warszawa, Mokotów,23240.0
895000.0,68.2,2,Wtórny,Blok,3 pokoje,Warszawa, Białołęka,13123.0
777700.0,33.0,1,Wtórny,Kamienica,2 pokoje,Warszawa, Ochota,23567.0
468000.0,17.0,1,Wtórny,Kamienica,1 pokój,Warszawa, Śródmieście,27529.0
1317000.0,54.7,0,Wtórny,Apartamentowiec,3 pokoje,Warszawa, Wola,24077.0
417000.0,23.22,0,Wtórny,Blok,1 pokój,Warszawa, Wola,17959.0
839000.0,59.0,3,Wtórny,Kamienica,3 pokoje,Warszawa, Wola,14220.0
730000.0,52.0,2,Wtórny,Blok,3 pokoje,Warszawa, Bemowo,14038.0
610000.0,43.5,0,Wtórny,Blok,2 pokoje,Warszawa, Białołęka,14023.0
1250000.0,124.38,0,Pierwotny,Apartamentowiec,4 i więcej,Warszawa, Wilanów,10050.0
754000.0,29.0,2,Wtórny,Apartamentowiec,1 pokój,Warszawa, Wola,26000.0
754000.0,29.0,3,Wtórny,Apartamentowiec,1 pokój,Warszawa, Wola,26000.0
619000.0,31.75,6,Wtórny,Blok,1 pokój,Warszawa, Bemowo,19496.0
810000.0,49.4,4,Wtórny,Blok,3 pokoje,Warszawa, Mokotów,16397.0
1450000.0,81.0,2,Wtórny,Blok,3 pokoje,Warszawa, Wola,17901.0
1400000.0,49.0,5,Wtórny,Blok,3 pokoje,Warszawa, Śródmieście,28571.0
521220.0,30.66,2,Wtórny,Kamienica,2 pokoje,Warszawa, Praga-Południe,17000.0
980000.0,57.5,2,Wtórny,Blok,2 pokoje,Warszawa, Wola,17043.0
689000.0,27.57,0,Wtórny,Apartamentowiec,1 pokój,Warszawa, Wola,24991.0
465000.0,33.0,1,Wtórny,Blok,2 pokoje,Warszawa, Ursus,14091.0
695000.0,37.51,8,Wtórny,Blok,2 pokoje,Warszawa, Śródmieście,18528.0
780000.0,48.88,4,Wtórny,Blok,2 pokoje,Warszawa, Białołęka,15957.0
907500.0,55.0,1,Wtórny,Blok,3 pokoje,Warszawa, Ursus,16500.0
1250000.0,57.5,>10,Pierwotny,Blok,3 pokoje,Warszawa, Wola,21739.0
900000.0,27.4,>10,Wtórny,Blok,2 pokoje,Warszawa, Śródmieście,32847.0
1050000.0,40.0,4,Wtórny,Kamienica,2 pokoje,Warszawa, Śródmieście,26250.0
570000.0,40.0,5,Wtórny,Blok,2 pokoje,Warszawa, Targówek,14250.0
799000.0,47.5,2,Wtórny,Blok,3 pokoje,Warszawa, Żoliborz,16821.0
